region,selectivity,method,grp,metric,value
Core,60,cuckoo,L2,CPU_CLK_UNHALTED_CORE,60236117.9207921
Core,70,cuckoo,L2,CPU_CLK_UNHALTED_CORE,73494441.0891089
Core,80,cuckoo,L2,CPU_CLK_UNHALTED_CORE,78024671.4851485
Core,90,cuckoo,L2,CPU_CLK_UNHALTED_CORE,78016092.5742574
Core,10,cuckoo,L2,CPU_CLK_UNHALTED_REF,68421538.9108911
Core,20,cuckoo,L2,CPU_CLK_UNHALTED_REF,50668630.8910891
Core,30,cuckoo,L2,CPU_CLK_UNHALTED_REF,49850014.4554455
Core,40,cuckoo,L2,CPU_CLK_UNHALTED_REF,50091550.990099
Core,50,cuckoo,L2,CPU_CLK_UNHALTED_REF,50206293.6633663
Core,60,cuckoo,L2,CPU_CLK_UNHALTED_REF,50490451.4851485
Core,70,cuckoo,L2,CPU_CLK_UNHALTED_REF,76376715.049505
Core,80,cuckoo,L2,CPU_CLK_UNHALTED_REF,81084535.2475248
Core,90,cuckoo,L2,CPU_CLK_UNHALTED_REF,81075753.1683168
Core,10,cuckoo,L2,ICACHE_64B_IFTAG_MISS,6802.78217821782
Core,20,cuckoo,L2,ICACHE_64B_IFTAG_MISS,3029.71287128713
Core,30,cuckoo,L2,ICACHE_64B_IFTAG_MISS,2590.29702970297
Core,40,cuckoo,L2,ICACHE_64B_IFTAG_MISS,2528.61386138614
Core,50,cuckoo,L2,ICACHE_64B_IFTAG_MISS,2510.46534653465
Core,60,cuckoo,L2,ICACHE_64B_IFTAG_MISS,2534.78217821782
Core,70,cuckoo,L2,ICACHE_64B_IFTAG_MISS,7369.63366336634
Core,80,cuckoo,L2,ICACHE_64B_IFTAG_MISS,7122.89108910891
Core,90,cuckoo,L2,ICACHE_64B_IFTAG_MISS,6217.56435643564
Core,10,cuckoo,L2,INSTR_RETIRED_ANY,142410594.059406
Core,20,cuckoo,L2,INSTR_RETIRED_ANY,142828332.673267
Core,30,cuckoo,L2,INSTR_RETIRED_ANY,142942764.356436
Core,40,cuckoo,L2,INSTR_RETIRED_ANY,143276651.485149
Core,50,cuckoo,L2,INSTR_RETIRED_ANY,143532245.544554
Core,60,cuckoo,L2,INSTR_RETIRED_ANY,143579227.722772
Core,70,cuckoo,L2,INSTR_RETIRED_ANY,144103150.49505
Core,80,cuckoo,L2,INSTR_RETIRED_ANY,144421650.49505
Core,90,cuckoo,L2,INSTR_RETIRED_ANY,144716947.524752
Core,10,cuckoo,L2,L1D_M_EVICT,10083.7920792079
Core,20,cuckoo,L2,L1D_M_EVICT,3699.06930693069
Core,30,cuckoo,L2,L1D_M_EVICT,4391.79207920792
Core,40,cuckoo,L2,L1D_M_EVICT,5512.0297029703
Core,50,cuckoo,L2,L1D_M_EVICT,6717.19801980198
Core,60,cuckoo,L2,L1D_M_EVICT,7957.39603960396
Core,70,cuckoo,L2,L1D_M_EVICT,14306.2475247525
Core,80,cuckoo,L2,L1D_M_EVICT,16457.7326732673
Core,90,cuckoo,L2,L1D_M_EVICT,17241.4653465347
Core,10,cuckoo,L2,L1D_REPLACEMENT,218181.693069307
Core,20,cuckoo,L2,L1D_REPLACEMENT,223911.742574257
Core,30,cuckoo,L2,L1D_REPLACEMENT,234325.831683168
Core,40,cuckoo,L2,L1D_REPLACEMENT,245698.118811881
Core,50,cuckoo,L2,L1D_REPLACEMENT,257744.584158416
Core,60,cuckoo,L2,L1D_REPLACEMENT,270475.98019802
Core,70,cuckoo,L2,L1D_REPLACEMENT,287418.059405941
Core,80,cuckoo,L2,L1D_REPLACEMENT,302091.891089109
Core,90,cuckoo,L2,L1D_REPLACEMENT,316442.613861386
Core,10,cuckoo,L2,L2bandwidth[MBytes/s],589.277773267327
Core,20,cuckoo,L2,L2bandwidth[MBytes/s],748.05153960396
Core,30,cuckoo,L2,L2bandwidth[MBytes/s],798.593547524752
Core,40,cuckoo,L2,L2bandwidth[MBytes/s],836.103313861386
Core,50,cuckoo,L2,L2bandwidth[MBytes/s],876.248808910891
Core,60,cuckoo,L2,L2bandwidth[MBytes/s],916.72535940594
Core,70,cuckoo,L2,L2bandwidth[MBytes/s],667.218161386139
Core,80,cuckoo,L2,L2bandwidth[MBytes/s],663.320426732673
Core,90,cuckoo,L2,L2bandwidth[MBytes/s],692.287788118812
Core,10,cuckoo,L2,L2datavolume[GBytes],0.0150415841584158
Core,20,cuckoo,L2,L2datavolume[GBytes],0.0147514851485148
Core,30,cuckoo,L2,L2datavolume[GBytes],0.0154366336633664
Core,40,cuckoo,L2,L2datavolume[GBytes],0.0162376237623762
Core,50,cuckoo,L2,L2datavolume[GBytes],0.0170920792079208
Core,60,cuckoo,L2,L2datavolume[GBytes],0.0179841584158416
Core,70,cuckoo,L2,L2datavolume[GBytes],0.0197762376237624
Core,80,cuckoo,L2,L2datavolume[GBytes],0.0208465346534653
Core,90,cuckoo,L2,L2datavolume[GBytes],0.021750495049505
Core,10,cuckoo,L2,L2Devictbandwidth[MBytes/s],19.5344920792079
Core,20,cuckoo,L2,L2Devictbandwidth[MBytes/s],11.9958356435644
Core,30,cuckoo,L2,L2Devictbandwidth[MBytes/s],14.513700990099
Core,40,cuckoo,L2,L2Devictbandwidth[MBytes/s],18.1582049504951
Core,50,cuckoo,L2,L2Devictbandwidth[MBytes/s],22.0457910891089
Core,60,cuckoo,L2,L2Devictbandwidth[MBytes/s],25.9623891089109
Core,70,cuckoo,L2,L2Devictbandwidth[MBytes/s],30.7984801980198
Core,80,cuckoo,L2,L2Devictbandwidth[MBytes/s],33.3035257425743
Core,90,cuckoo,L2,L2Devictbandwidth[MBytes/s],35.0390178217822
Core,10,cuckoo,L2,L2Devictdatavolume[GBytes],0.00063960396039604
Core,20,cuckoo,L2,L2Devictdatavolume[GBytes],0.000222772277227723
Core,30,cuckoo,L2,L2Devictdatavolume[GBytes],0.000304950495049506
Core,40,cuckoo,L2,L2Devictdatavolume[GBytes],0.000360396039603961
Core,50,cuckoo,L2,L2Devictdatavolume[GBytes],0.000403960396039604
Core,60,cuckoo,L2,L2Devictdatavolume[GBytes],0.0005
Core,70,cuckoo,L2,L2Devictdatavolume[GBytes],0.000918811881188118
Core,80,cuckoo,L2,L2Devictdatavolume[GBytes],0.00104950495049505
Core,90,cuckoo,L2,L2Devictdatavolume[GBytes],0.00110495049504951
Core,10,cuckoo,L2,L2Dloadbandwidth[MBytes/s],555.67862970297
Core,20,cuckoo,L2,L2Dloadbandwidth[MBytes/s],726.23195049505
Core,30,cuckoo,L2,L2Dloadbandwidth[MBytes/s],775.527005940594
Core,40,cuckoo,L2,L2Dloadbandwidth[MBytes/s],809.617002970297
Core,50,cuckoo,L2,L2Dloadbandwidth[MBytes/s],845.963443564357
Core,60,cuckoo,L2,L2Dloadbandwidth[MBytes/s],882.493962376238
Core,70,cuckoo,L2,L2Dloadbandwidth[MBytes/s],620.572527722772
Core,80,cuckoo,L2,L2Dloadbandwidth[MBytes/s],615.743113861386
Core,90,cuckoo,L2,L2Dloadbandwidth[MBytes/s],644.681769306931
Core,10,cuckoo,L2,L2Dloaddatavolume[GBytes],0.0139663366336634
Core,20,cuckoo,L2,L2Dloaddatavolume[GBytes],0.0143178217821782
Core,30,cuckoo,L2,L2Dloaddatavolume[GBytes],0.0150019801980198
Core,40,cuckoo,L2,L2Dloaddatavolume[GBytes],0.0157148514851485
Core,50,cuckoo,L2,L2Dloaddatavolume[GBytes],0.0165039603960396
Core,60,cuckoo,L2,L2Dloaddatavolume[GBytes],0.0173059405940594
Core,70,cuckoo,L2,L2Dloaddatavolume[GBytes],0.0183950495049505
Core,80,cuckoo,L2,L2Dloaddatavolume[GBytes],0.0193316831683169
Core,90,cuckoo,L2,L2Dloaddatavolume[GBytes],0.0202524752475247
Core,10,cuckoo,L2,RDTSCRuntime[s],0.0265514257425743
Core,20,cuckoo,L2,RDTSCRuntime[s],0.0197409207920792
Core,30,cuckoo,L2,RDTSCRuntime[s],0.0193634455445544
Core,40,cuckoo,L2,RDTSCRuntime[s],0.019446099009901
Core,50,cuckoo,L2,RDTSCRuntime[s],0.0195047326732673
Core,60,cuckoo,L2,RDTSCRuntime[s],0.0196204653465346
Core,70,cuckoo,L2,RDTSCRuntime[s],0.0296804059405941
Core,80,cuckoo,L2,RDTSCRuntime[s],0.0314938316831683
Core,90,cuckoo,L2,RDTSCRuntime[s],0.0315009405940594
Core,10,cuckoo,L2,Runtime(RDTSC)[s],0.0265504950495049
Core,20,cuckoo,L2,Runtime(RDTSC)[s],0.0197396039603961
Core,30,cuckoo,L2,Runtime(RDTSC)[s],0.0193613861386138
Core,40,cuckoo,L2,Runtime(RDTSC)[s],0.0194495049504951
Core,50,cuckoo,L2,Runtime(RDTSC)[s],0.0195009900990099
Core,60,cuckoo,L2,Runtime(RDTSC)[s],0.019619801980198
Core,70,cuckoo,L2,Runtime(RDTSC)[s],0.0296821782178218
Core,80,cuckoo,L2,Runtime(RDTSC)[s],0.0314920792079208
Core,90,cuckoo,L2,Runtime(RDTSC)[s],0.0314990099009901
Core,10,cuckoo,L2,Runtimeunhalted[s],0.0282752475247525
Core,20,cuckoo,L2,Runtimeunhalted[s],0.0232980198019802
Core,30,cuckoo,L2,Runtimeunhalted[s],0.0229356435643564
Core,40,cuckoo,L2,Runtimeunhalted[s],0.0230584158415841
Core,50,cuckoo,L2,Runtimeunhalted[s],0.023109900990099
Core,60,cuckoo,L2,Runtimeunhalted[s],0.0232415841584158
Core,70,cuckoo,L2,Runtimeunhalted[s],0.0283544554455445
Core,80,cuckoo,L2,Runtimeunhalted[s],0.0301019801980198
Core,90,cuckoo,L2,Runtimeunhalted[s],0.0301019801980198
Core,10,cuckoo,L2CACHE,Clock[MHz],2991.14872376238
Core,20,cuckoo,L2CACHE,Clock[MHz],3089.33621782178
Core,30,cuckoo,L2CACHE,Clock[MHz],3085.82123267327
Core,40,cuckoo,L2CACHE,Clock[MHz],3092.11283861386
Core,50,cuckoo,L2CACHE,Clock[MHz],3091.26078514851
Core,60,cuckoo,L2CACHE,Clock[MHz],3092.15394653465
Core,70,cuckoo,L2CACHE,Clock[MHz],2494.02400792079
Core,80,cuckoo,L2CACHE,Clock[MHz],2493.95563069307
Core,90,cuckoo,L2CACHE,Clock[MHz],2494.08679405941
Core,10,cuckoo,L2CACHE,CPI,0.466538613861386
Core,20,cuckoo,L2CACHE,CPI,0.424167326732673
Core,30,cuckoo,L2CACHE,CPI,0.415385148514852
Core,40,cuckoo,L2CACHE,CPI,0.417745544554455
Core,50,cuckoo,L2CACHE,CPI,0.417505940594059
Core,60,cuckoo,L2CACHE,CPI,0.421248514851485
Core,70,cuckoo,L2CACHE,CPI,0.521265346534654
Core,80,cuckoo,L2CACHE,CPI,0.556078217821782
Core,90,cuckoo,L2CACHE,CPI,0.576353465346535
Core,10,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,66453785.6435644
Core,20,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,60562390.7920792
Core,30,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,59404372.2772277
Core,40,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,59947004.7524752
Core,50,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,59869290.8910891
Core,60,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,60551229.4059406
Core,70,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,75114627.8217822
Core,80,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,80269617.6237624
Core,90,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,83364983.5643564
Core,10,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,58276802.3762376
Core,20,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,50811056.039604
Core,30,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,49908608.9108911
Core,40,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,50249690.4950495
Core,50,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,50198187.8217822
Core,60,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,50756107.7227723
Core,70,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,78060477.2277228
Core,80,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,83422418.4158416
Core,90,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,86634156.3366337
Core,10,cuckoo,L2CACHE,INSTR_RETIRED_ANY,142434492.079208
Core,20,cuckoo,L2CACHE,INSTR_RETIRED_ANY,142771556.435644
Core,30,cuckoo,L2CACHE,INSTR_RETIRED_ANY,143002070.29703
Core,40,cuckoo,L2CACHE,INSTR_RETIRED_ANY,143490474.257426
Core,50,cuckoo,L2CACHE,INSTR_RETIRED_ANY,143389576.237624
Core,60,cuckoo,L2CACHE,INSTR_RETIRED_ANY,143733662.376238
Core,70,cuckoo,L2CACHE,INSTR_RETIRED_ANY,144093790.09901
Core,80,cuckoo,L2CACHE,INSTR_RETIRED_ANY,144335918.811881
Core,90,cuckoo,L2CACHE,INSTR_RETIRED_ANY,144621887.128713
Core,10,cuckoo,L2CACHE,L2missrate,0.00263267326732673
Core,20,cuckoo,L2CACHE,L2missrate,0.00265841584158416
Core,30,cuckoo,L2CACHE,L2missrate,0.00278811881188119
Core,40,cuckoo,L2CACHE,L2missrate,0.00290000000000001
Core,50,cuckoo,L2CACHE,L2missrate,0.0031
Core,60,cuckoo,L2CACHE,L2missrate,0.00325643564356436
Core,70,cuckoo,L2CACHE,L2missrate,0.00359405940594059
Core,80,cuckoo,L2CACHE,L2missrate,0.00373960396039604
Core,90,cuckoo,L2CACHE,L2missrate,0.0038970297029703
Core,10,cuckoo,L2CACHE,L2missratio,0.395549504950495
Core,20,cuckoo,L2CACHE,L2missratio,0.426469306930693
Core,30,cuckoo,L2CACHE,L2missratio,0.443244554455446
Core,40,cuckoo,L2CACHE,L2missratio,0.444656435643564
Core,50,cuckoo,L2CACHE,L2missratio,0.447234653465346
Core,60,cuckoo,L2CACHE,L2missratio,0.447077227722772
Core,70,cuckoo,L2CACHE,L2missratio,0.343112871287129
Core,80,cuckoo,L2CACHE,L2missratio,0.333070297029703
Core,90,cuckoo,L2CACHE,L2missratio,0.329587128712871
Core,10,cuckoo,L2CACHE,L2requestrate,0.00691485148514852
Core,20,cuckoo,L2CACHE,L2requestrate,0.00622178217821781
Core,30,cuckoo,L2CACHE,L2requestrate,0.00625940594059405
Core,40,cuckoo,L2CACHE,L2requestrate,0.00653069306930693
Core,50,cuckoo,L2CACHE,L2requestrate,0.00693960396039605
Core,60,cuckoo,L2CACHE,L2requestrate,0.00727524752475246
Core,70,cuckoo,L2CACHE,L2requestrate,0.0105089108910891
Core,80,cuckoo,L2CACHE,L2requestrate,0.0112693069306931
Core,90,cuckoo,L2CACHE,L2requestrate,0.0119168316831683
Core,10,cuckoo,L2CACHE,L2_RQSTS_MISS,374263.237623762
Core,20,cuckoo,L2CACHE,L2_RQSTS_MISS,378947.673267327
Core,30,cuckoo,L2CACHE,L2_RQSTS_MISS,396546.148514851
Core,40,cuckoo,L2CACHE,L2_RQSTS_MISS,416676.554455446
Core,50,cuckoo,L2CACHE,L2_RQSTS_MISS,444976.693069307
Core,60,cuckoo,L2CACHE,L2_RQSTS_MISS,467559.356435644
Core,70,cuckoo,L2CACHE,L2_RQSTS_MISS,518217.554455446
Core,80,cuckoo,L2CACHE,L2_RQSTS_MISS,539831.940594059
Core,90,cuckoo,L2CACHE,L2_RQSTS_MISS,563784.811881188
Core,10,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,984217.059405941
Core,20,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,888807.871287129
Core,30,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,895024.742574257
Core,40,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,937192.316831683
Core,50,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,995009.386138614
Core,60,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,1045862.4950495
Core,70,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,1514320.81188119
Core,80,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,1627117.63366337
Core,90,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,1723289.13861386
Core,10,cuckoo,L2CACHE,RDTSCRuntime[s],0.0226759603960396
Core,20,cuckoo,L2CACHE,RDTSCRuntime[s],0.0198274158415842
Core,30,cuckoo,L2CACHE,RDTSCRuntime[s],0.0193769405940594
Core,40,cuckoo,L2CACHE,RDTSCRuntime[s],0.0195226237623762
Core,50,cuckoo,L2CACHE,RDTSCRuntime[s],0.019498
Core,60,cuckoo,L2CACHE,RDTSCRuntime[s],0.0197425742574257
Core,70,cuckoo,L2CACHE,RDTSCRuntime[s],0.0303944356435644
Core,80,cuckoo,L2CACHE,RDTSCRuntime[s],0.0324813168316832
Core,90,cuckoo,L2CACHE,RDTSCRuntime[s],0.0336886237623762
Core,10,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.0226782178217822
Core,20,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.0198247524752475
Core,30,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.0193811881188119
Core,40,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.0195267326732673
Core,50,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.0194990099009901
Core,60,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.0197435643564357
Core,70,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.0303980198019802
Core,80,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.0324811881188119
Core,90,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.0336891089108911
Core,10,cuckoo,L2CACHE,Runtimeunhalted[s],0.0256356435643564
Core,20,cuckoo,L2CACHE,Runtimeunhalted[s],0.0233663366336634
Core,30,cuckoo,L2CACHE,Runtimeunhalted[s],0.0229108910891089
Core,40,cuckoo,L2CACHE,Runtimeunhalted[s],0.023129702970297
Core,50,cuckoo,L2CACHE,Runtimeunhalted[s],0.0230960396039604
Core,60,cuckoo,L2CACHE,Runtimeunhalted[s],0.0233613861386138
Core,70,cuckoo,L2CACHE,Runtimeunhalted[s],0.0289772277227723
Core,80,cuckoo,L2CACHE,Runtimeunhalted[s],0.0309782178217822
Core,90,cuckoo,L2CACHE,Runtimeunhalted[s],0.0321584158415842
Core,10,cuckoo,L3,Clock[MHz],2642.97634851485
Core,20,cuckoo,L3,Clock[MHz],3092.18153663366
Core,30,cuckoo,L3,Clock[MHz],3092.06249504951
Core,40,cuckoo,L3,Clock[MHz],3092.19115643564
Core,50,cuckoo,L3,Clock[MHz],3092.17215841584
Core,60,cuckoo,L3,Clock[MHz],3092.19949009901
Core,70,cuckoo,L3,Clock[MHz],2435.38497920792
Core,80,cuckoo,L3,Clock[MHz],2494.08908217822
Core,90,cuckoo,L3,Clock[MHz],2494.03788217822
Core,10,cuckoo,L3,CPI,0.517741584158416
Core,20,cuckoo,L3,CPI,0.413668316831683
Core,30,cuckoo,L3,CPI,0.414011881188119
Core,40,cuckoo,L3,CPI,0.415262376237624
Core,50,cuckoo,L3,CPI,0.419469306930693
Core,60,cuckoo,L3,CPI,0.420623762376237
Core,70,cuckoo,L3,CPI,0.594729702970297
Core,80,cuckoo,L3,CPI,0.551987128712871
Core,90,cuckoo,L3,CPI,0.533210891089109
Core,10,cuckoo,L3,CPU_CLK_UNHALTED_CORE,73834430.8910891
Core,20,cuckoo,L3,CPU_CLK_UNHALTED_CORE,59076642.4752475
Core,30,cuckoo,L3,CPU_CLK_UNHALTED_CORE,59184370.6930693
Core,40,cuckoo,L3,CPU_CLK_UNHALTED_CORE,59510905.8415842
Core,50,cuckoo,L3,CPU_CLK_UNHALTED_CORE,60217610
Core,60,cuckoo,L3,CPU_CLK_UNHALTED_CORE,60466892.5742574
Core,70,cuckoo,L3,CPU_CLK_UNHALTED_CORE,85759737.2277228
Core,80,cuckoo,L3,CPU_CLK_UNHALTED_CORE,79925313.3663366
Core,90,cuckoo,L3,CPU_CLK_UNHALTED_CORE,77101915.9405941
Core,10,cuckoo,L3,CPU_CLK_UNHALTED_REF,73248478.5148515
Core,20,cuckoo,L3,CPU_CLK_UNHALTED_REF,49519048.3168317
Core,30,cuckoo,L3,CPU_CLK_UNHALTED_REF,49611884.1584158
Core,40,cuckoo,L3,CPU_CLK_UNHALTED_REF,49883325.6435644
Core,50,cuckoo,L3,CPU_CLK_UNHALTED_REF,50475509.009901
Core,60,cuckoo,L3,CPU_CLK_UNHALTED_REF,50684219.1089109
Core,70,cuckoo,L3,CPU_CLK_UNHALTED_REF,92080168.3168317
Core,80,cuckoo,L3,CPU_CLK_UNHALTED_REF,83059710.7920792
Core,90,cuckoo,L3,CPU_CLK_UNHALTED_REF,80125724.0594059
Core,10,cuckoo,L3,INSTR_RETIRED_ANY,142561216.831683
Core,20,cuckoo,L3,INSTR_RETIRED_ANY,142803249.50495
Core,30,cuckoo,L3,INSTR_RETIRED_ANY,142942664.356436
Core,40,cuckoo,L3,INSTR_RETIRED_ANY,143300388.118812
Core,50,cuckoo,L3,INSTR_RETIRED_ANY,143544028.712871
Core,60,cuckoo,L3,INSTR_RETIRED_ANY,143745539.60396
Core,70,cuckoo,L3,INSTR_RETIRED_ANY,144185550.49505
Core,80,cuckoo,L3,INSTR_RETIRED_ANY,144781870.29703
Core,90,cuckoo,L3,INSTR_RETIRED_ANY,144590378.217822
Core,10,cuckoo,L3,L2_LINES_IN_ALL,381407.04950495
Core,20,cuckoo,L3,L2_LINES_IN_ALL,374560.594059406
Core,30,cuckoo,L3,L2_LINES_IN_ALL,393947.97029703
Core,40,cuckoo,L3,L2_LINES_IN_ALL,421792.653465347
Core,50,cuckoo,L3,L2_LINES_IN_ALL,442915.178217822
Core,60,cuckoo,L3,L2_LINES_IN_ALL,465305.564356436
Core,70,cuckoo,L3,L2_LINES_IN_ALL,515499.584158416
Core,80,cuckoo,L3,L2_LINES_IN_ALL,550333.643564356
Core,90,cuckoo,L3,L2_LINES_IN_ALL,555664.158415842
Core,10,cuckoo,L3,L2_TRANS_L2_WB,87427.6831683168
Core,20,cuckoo,L3,L2_TRANS_L2_WB,27539.0297029703
Core,30,cuckoo,L3,L2_TRANS_L2_WB,29000.7227722772
Core,40,cuckoo,L3,L2_TRANS_L2_WB,29424.4653465347
Core,50,cuckoo,L3,L2_TRANS_L2_WB,32415.6732673267
Core,60,cuckoo,L3,L2_TRANS_L2_WB,34331.4059405941
Core,70,cuckoo,L3,L2_TRANS_L2_WB,166194.118811881
Core,80,cuckoo,L3,L2_TRANS_L2_WB,149136.198019802
Core,90,cuckoo,L3,L2_TRANS_L2_WB,141987.99009901
Core,10,cuckoo,L3,L3bandwidth[MBytes/s],1085.61348316832
Core,20,cuckoo,L3,L3bandwidth[MBytes/s],1340.68129108911
Core,30,cuckoo,L3,L3bandwidth[MBytes/s],1405.32869306931
Core,40,cuckoo,L3,L3bandwidth[MBytes/s],1491.71340891089
Core,50,cuckoo,L3,L3bandwidth[MBytes/s],1552.41275841584
Core,60,cuckoo,L3,L3bandwidth[MBytes/s],1623.70508712871
Core,70,cuckoo,L3,L3bandwidth[MBytes/s],1230.23592871287
Core,80,cuckoo,L3,L3bandwidth[MBytes/s],1386.88374455446
Core,90,cuckoo,L3,L3bandwidth[MBytes/s],1436.31258712871
Core,10,cuckoo,L3,L3datavolume[GBytes],0.0300069306930693
Core,20,cuckoo,L3,L3datavolume[GBytes],0.0257287128712871
Core,30,cuckoo,L3,L3datavolume[GBytes],0.027070297029703
Core,40,cuckoo,L3,L3datavolume[GBytes],0.0288732673267327
Core,50,cuckoo,L3,L3datavolume[GBytes],0.0304217821782178
Core,60,cuckoo,L3,L3datavolume[GBytes],0.0319782178217822
Core,70,cuckoo,L3,L3datavolume[GBytes],0.0436287128712871
Core,80,cuckoo,L3,L3datavolume[GBytes],0.044770297029703
Core,90,cuckoo,L3,L3datavolume[GBytes],0.0446455445544554
Core,10,cuckoo,L3,L3evictbandwidth[MBytes/s],185.147126732673
Core,20,cuckoo,L3,L3evictbandwidth[MBytes/s],91.7536742574257
Core,30,cuckoo,L3,L3evictbandwidth[MBytes/s],96.3407633663367
Core,40,cuckoo,L3,L3evictbandwidth[MBytes/s],97.2252316831683
Core,50,cuckoo,L3,L3evictbandwidth[MBytes/s],105.842784158416
Core,60,cuckoo,L3,L3evictbandwidth[MBytes/s],111.536022772277
Core,70,cuckoo,L3,L3evictbandwidth[MBytes/s],298.866587128713
Core,80,cuckoo,L3,L3evictbandwidth[MBytes/s],293.815473267327
Core,90,cuckoo,L3,L3evictbandwidth[MBytes/s],290.937700990099
Core,10,cuckoo,L3,L3evictdatavolume[GBytes],0.00559504950495049
Core,20,cuckoo,L3,L3evictdatavolume[GBytes],0.00176138613861386
Core,30,cuckoo,L3,L3evictdatavolume[GBytes],0.00185544554455446
Core,40,cuckoo,L3,L3evictdatavolume[GBytes],0.00188415841584158
Core,50,cuckoo,L3,L3evictdatavolume[GBytes],0.00207128712871287
Core,60,cuckoo,L3,L3evictdatavolume[GBytes],0.0021970297029703
Core,70,cuckoo,L3,L3evictdatavolume[GBytes],0.0106346534653465
Core,80,cuckoo,L3,L3evictdatavolume[GBytes],0.00954158415841584
Core,90,cuckoo,L3,L3evictdatavolume[GBytes],0.0090950495049505
Core,10,cuckoo,L3,L3loadbandwidth[MBytes/s],900.466358415842
Core,20,cuckoo,L3,L3loadbandwidth[MBytes/s],1248.92762277228
Core,30,cuckoo,L3,L3loadbandwidth[MBytes/s],1308.98793366337
Core,40,cuckoo,L3,L3loadbandwidth[MBytes/s],1394.48817524752
Core,50,cuckoo,L3,L3loadbandwidth[MBytes/s],1446.56997821782
Core,60,cuckoo,L3,L3loadbandwidth[MBytes/s],1512.16906831683
Core,70,cuckoo,L3,L3loadbandwidth[MBytes/s],931.369341584158
Core,80,cuckoo,L3,L3loadbandwidth[MBytes/s],1093.06826732673
Core,90,cuckoo,L3,L3loadbandwidth[MBytes/s],1145.3748960396
Core,10,cuckoo,L3,L3loaddatavolume[GBytes],0.0244079207920792
Core,20,cuckoo,L3,L3loaddatavolume[GBytes],0.0239712871287129
Core,30,cuckoo,L3,L3loaddatavolume[GBytes],0.0252039603960396
Core,40,cuckoo,L3,L3loaddatavolume[GBytes],0.0269920792079208
Core,50,cuckoo,L3,L3loaddatavolume[GBytes],0.0283455445544555
Core,60,cuckoo,L3,L3loaddatavolume[GBytes],0.0297772277227723
Core,70,cuckoo,L3,L3loaddatavolume[GBytes],0.0329940594059406
Core,80,cuckoo,L3,L3loaddatavolume[GBytes],0.0352227722772277
Core,90,cuckoo,L3,L3loaddatavolume[GBytes],0.0355613861386138
Core,10,cuckoo,L3,RDTSCRuntime[s],0.0283825940594059
Core,20,cuckoo,L3,RDTSCRuntime[s],0.0192077227722772
Core,30,cuckoo,L3,RDTSCRuntime[s],0.019271603960396
Core,40,cuckoo,L3,RDTSCRuntime[s],0.0193687920792079
Core,50,cuckoo,L3,RDTSCRuntime[s],0.0196171386138614
Core,60,cuckoo,L3,RDTSCRuntime[s],0.0196992277227723
Core,70,cuckoo,L3,RDTSCRuntime[s],0.035834198019802
Core,80,cuckoo,L3,RDTSCRuntime[s],0.0323525346534653
Core,90,cuckoo,L3,RDTSCRuntime[s],0.0311176336633663
Core,10,cuckoo,L3,Runtime(RDTSC)[s],0.0283891089108911
Core,20,cuckoo,L3,Runtime(RDTSC)[s],0.0192089108910891
Core,30,cuckoo,L3,Runtime(RDTSC)[s],0.0192782178217822
Core,40,cuckoo,L3,Runtime(RDTSC)[s],0.0193712871287129
Core,50,cuckoo,L3,Runtime(RDTSC)[s],0.019619801980198
