bloomChained,70.0,ENERGY,Initialization,Runtime(RDTSC)[s],0.1248
bloomChained,70.0,L2CACHE,Initialization,L2missrate,8.0E-4
bloomChained,70.0,L3CACHE,Initialization,UOPS_RETIRED_ALL,1.089853E9
bloomChained,80.0,DATA,Initialization,L1DTLBstoremissduration[Cyc],25.7695
bloomChained,90.0,CYCLE_ACTIVITY,Initialization,CPU_CLK_UNHALTED_CORE,2.578242E8
bloomChained,90.0,DATA,Initialization,Clock[MHz],2870.95805
bloomChained,10.0,L3,Initialization,RDTSCRuntime[s],0.11563066666666666
bloomChained,30.0,L3CACHE,Initialization,Runtimeunhalted[s],0.1082
bloomChained,50.0,UOPS,Initialization,CPI,0.27666666666666667
bloomChained,50.0,CYCLE_ACTIVITY,Initialization,Cycleswithoutexecutionduetomemory[%],1.3932
bloomChained,60.0,ENERGY,Initialization,EnergyDRAM[J],0.0934
bloomChained,70.0,ENERGY,Initialization,Power[W],7.1901
bloomChained,70.0,ENERGY,Initialization,CPU_CLK_UNHALTED_REF,2.532667E8
bloomChained,80.0,BRANCH,Initialization,Branchmispredictionratio,1.0E-4
bloomChained,90.0,L2,Initialization,CPU_CLK_UNHALTED_REF,2.3507105E8
bloomChained,90.0,ICACHE,Initialization,Runtime(RDTSC)[s],0.1147
bloomChained,20.0,CLOCK,Initialization,Runtimeunhalted[s],0.099
bloomChained,30.0,UOPS,Initialization,Clock[MHz],2677.5545333333334
bloomChained,40.0,DATA,Initialization,Runtimeunhalted[s],0.0991
bloomChained,40.0,UOPS_ISSUE,Initialization,CPU_CLK_UNHALTED_REF,2.8645845E8
bloomChained,60.0,DATA,Initialization,L1DTLBloadmissduration[Cyc],17.7404
bloomChained,60.0,BRANCH,Initialization,callcount,1.0
bloomChained,70.0,ENERGY,Initialization,Temperature[C],214.0
bloomChained,80.0,UOPS_EXEC,Initialization,Clock[MHz],2816.53125
bloomChained,90.0,FALSE_SHARE,Initialization,callcount,1.0
bloomChained,90.0,DATA,Initialization,RDTSCRuntime[s],0.11466799999999999
bloomChained,10.0,ENERGY,Initialization,Energy[J],1.1367
bloomChained,10.0,TLB_DATA,Initialization,L1DTLBloadmisses,16581.0
bloomChained,10.0,ENERGY,Initialization,INSTR_RETIRED_ANY,9.280631E8
bloomChained,20.0,L2,Initialization,ICACHE_64B_IFTAG_MISS,7714.0
bloomChained,30.0,L2,Initialization,L1D_REPLACEMENT,594915.5
bloomChained,40.0,ICACHE,Initialization,callcount,1.0
bloomChained,40.0,DATA,Initialization,MEM_INST_RETIRED_ALL_STORES,1.469587E8
bloomChained,40.0,TLB_DATA,Initialization,CPU_CLK_UNHALTED_REF,2.506313E8
bloomChained,40.0,TLB_DATA,Initialization,DTLB_LOAD_MISSES_WALK_ACTIVE,410040.0
bloomChained,40.0,L3,Initialization,L3evictbandwidth[MBytes/s],171.72079999999997
bloomChained,50.0,DATA,Initialization,CPU_CLK_UNHALTED_CORE,2.561715E8
bloomChained,60.0,ENERGY,Initialization,Runtime(RDTSC)[s],0.1152
bloomChained,60.0,CYCLE_ACTIVITY,Initialization,RDTSCRuntime[s],0.115938
bloomChained,70.0,UOPS,Initialization,UOPS_RETIRED_ALL,1.0898126666666667E9
bloomChained,70.0,UOPS_EXEC,Initialization,CPU_CLK_UNHALTED_REF,2.4515825E8
bloomChained,70.0,TLB_DATA,Initialization,callcount,1.0
bloomChained,80.0,UOPS_EXEC,Initialization,Runtime(RDTSC)[s],0.11765
bloomChained,90.0,ENERGY,Initialization,CPI,0.2757
bloomChained,90.0,UOPS,Initialization,CPU_CLK_UNHALTED_CORE,2.5606186666666666E8
bloomChained,90.0,ICACHE,Initialization,callcount,1.0
bloomChained,20.0,RECOVERY,Initialization,callcount,1.0
bloomChained,20.0,CLOCK,Initialization,Power[W],7.9889
bloomChained,20.0,BRANCH,Initialization,BR_MISP_RETIRED_ALL_BRANCHES,1572.0
bloomChained,30.0,UOPS,Initialization,IssuedUOPs,9.312381333333334E8
bloomChained,40.0,UOPS,Initialization,CPU_CLK_UNHALTED_CORE,2.5644556666666666E8
bloomChained,50.0,CYCLE_ACTIVITY,Initialization,CPU_CLK_UNHALTED_REF,2.929632E8
bloomChained,50.0,UOPS_EXEC,Initialization,Unusedcyclesratio[%],7.22295
bloomChained,60.0,ICACHE,Initialization,ICACHE_64B_IFTAG_ALL,1.369969E8
bloomChained,70.0,ICACHE,Initialization,Clock[MHz],2660.0519
bloomChained,90.0,DATA,Initialization,L1DTLBstoremissrate,2.0E-4
bloomChained,10.0,ENERGY,Initialization,Power[W],8.7002
bloomChained,10.0,UOPS,Initialization,callcount,1.0
bloomChained,20.0,DATA,Initialization,L1DTLBstoremissduration[Cyc],26.0422
bloomChained,30.0,UOPS_RETIRE,Initialization,Clock[MHz],2309.5463
bloomChained,40.0,UOPS_ISSUE,Initialization,Avgstallduration[cycles],6.704549999999999
bloomChained,60.0,CYCLE_ACTIVITY,Initialization,CYCLE_ACTIVITY_CYCLES_NO_EXECUTE,1.67642E7
bloomChained,70.0,CYCLE_ACTIVITY,Initialization,CYCLE_ACTIVITY_STALLS_L2_PENDING,203841.0
bloomChained,70.0,CLOCK,Initialization,EnergyDRAM[J],0.095
bloomChained,80.0,CYCLE_ACTIVITY,Initialization,CycleswithoutexecutionduetoL2[%],0.072
bloomChained,80.0,UOPS_RETIRE,Initialization,INSTR_RETIRED_ANY,9.280619E8
